group_id	#_items_in_group	lo_value	FDR
ELP5	10	9.0291e-01	1.000000
FANCB	10	9.0296e-01	1.000000
RBM15	10	9.0330e-01	1.000000
SLFN11	10	9.0337e-01	1.000000
IRX1	10	9.0343e-01	1.000000
DUSP8	10	9.0350e-01	1.000000
T	10	9.0355e-01	1.000000
CAPG	10	9.0360e-01	1.000000
GPR132	10	9.0365e-01	1.000000
TMEM105	10	9.0418e-01	1.000000
SF3A3	10	9.0448e-01	1.000000
CNEP1R1	10	9.0449e-01	1.000000
FAM104B	10	9.0456e-01	1.000000
C18orf8	10	9.0486e-01	1.000000
SGK2	10	9.0496e-01	1.000000
SLK	10	9.0499e-01	1.000000
UTY	10	9.0505e-01	1.000000
C4orf48	10	9.0515e-01	1.000000
MTPAP	10	9.0519e-01	1.000000
KLK6	10	9.0542e-01	1.000000
CTDSP2	10	9.0578e-01	1.000000
WDR47	10	9.0586e-01	1.000000
MLIP	10	9.0592e-01	1.000000
NXT2	10	9.0599e-01	1.000000
RYK	10	9.0610e-01	1.000000
TMEM8B	10	9.0626e-01	1.000000
NEK6	10	9.0637e-01	1.000000
CXorf65	10	9.0672e-01	1.000000
KIF14	10	9.0681e-01	1.000000
FANK1	10	9.0701e-01	1.000000
ZDHHC4	10	9.0710e-01	1.000000
PNCK	10	9.0725e-01	1.000000
MAGEA11	10	9.0727e-01	1.000000
ZNF224	10	9.0747e-01	1.000000
CXorf61	10	9.0808e-01	1.000000
FOXN4	10	9.0810e-01	1.000000
HLF	10	9.0811e-01	1.000000
TLE2	10	9.0815e-01	1.000000
MRTO4	10	9.0818e-01	1.000000
SYN1	10	9.0823e-01	1.000000
TENM1	10	9.0824e-01	1.000000
C9orf129	10	9.0829e-01	1.000000
MAPRE2	10	9.0832e-01	1.000000
TMEM173	10	9.0834e-01	1.000000
C2orf40	10	9.0851e-01	1.000000
AKR1C3	10	9.0867e-01	1.000000
C12orf29	10	9.0870e-01	1.000000
TMEM164	10	9.0937e-01	1.000000
ZSCAN10	10	9.0941e-01	1.000000
MAFF	10	9.0960e-01	1.000000
XRCC2	10	9.0982e-01	1.000000
FOXE3	10	9.1010e-01	1.000000
TMEM125	10	9.1013e-01	1.000000
PTHLH	10	9.1024e-01	1.000000
CRX	10	9.1057e-01	1.000000
ZFR	10	9.1079e-01	1.000000
RGS10	10	9.1096e-01	1.000000
EVX1	10	9.1096e-01	1.000000
SPHK1	10	9.1102e-01	1.000000
ANO2	10	9.1133e-01	1.000000
CBLB	10	9.1149e-01	1.000000
PHF16	10	9.1169e-01	1.000000
SULT2B1	10	9.1172e-01	1.000000
POLN	10	9.1196e-01	1.000000
DNASE1L3	10	9.1202e-01	1.000000
MS4A1	10	9.1213e-01	1.000000
NAA11	10	9.1216e-01	1.000000
LIG3	10	9.1262e-01	1.000000
TMEM26	10	9.1280e-01	1.000000
GADD45G	10	9.1282e-01	1.000000
LCOR	10	9.1285e-01	1.000000
NRK	10	9.1292e-01	1.000000
ZAK	10	9.1332e-01	1.000000
TMEM30B	10	9.1333e-01	1.000000
HIST1H1D	10	9.1374e-01	1.000000
PBX2	10	9.1379e-01	1.000000
C19orf60	10	9.1388e-01	1.000000
YWHAB	10	9.1424e-01	1.000000
MLL5	10	9.1431e-01	1.000000
C19orf45	10	9.1436e-01	1.000000
WDFY1	10	9.1439e-01	1.000000
STK24	10	9.1445e-01	1.000000
SPRED1	10	9.1455e-01	1.000000
PNLDC1	10	9.1473e-01	1.000000
ZBTB40	10	9.1479e-01	1.000000
ARL2BP	10	9.1484e-01	1.000000
HSPH1	10	9.1486e-01	1.000000
CCDC181	10	9.1495e-01	1.000000
CCDC92	10	9.1516e-01	1.000000
MAP2K3	10	9.1519e-01	1.000000
MTUS1	10	9.1525e-01	1.000000
HIST1H2AH	10	9.1532e-01	1.000000
LAT	10	9.1556e-01	1.000000
ZSCAN12	10	9.1569e-01	1.000000
DONSON	10	9.1598e-01	1.000000
TMEM256	10	9.1600e-01	1.000000
PRKAB1	10	9.1602e-01	1.000000
COMMD1	10	9.1620e-01	1.000000
TMEM79	10	9.1621e-01	1.000000
PSMD9	10	9.1623e-01	1.000000
PEG10	10	9.1658e-01	1.000000
ZBP1	10	9.1669e-01	1.000000
TMEM80	10	9.1672e-01	1.000000
BCL10	10	9.1691e-01	1.000000
ABCC1	10	9.1717e-01	1.000000
CNOT4	10	9.1722e-01	1.000000
SETD6	10	9.1752e-01	1.000000
USP44	10	9.1757e-01	1.000000
KANSL3	10	9.1785e-01	1.000000
WDR48	10	9.1787e-01	1.000000
WDR63	10	9.1790e-01	1.000000
NR4A1	10	9.1808e-01	1.000000
PTK6	10	9.1847e-01	1.000000
ZMAT3	10	9.1849e-01	1.000000
SEPT3	10	9.1864e-01	1.000000
EVX2	10	9.1872e-01	1.000000
CERK	10	9.1879e-01	1.000000
OSBPL6	10	9.1880e-01	1.000000
CCDC122	10	9.1887e-01	1.000000
PPARG	10	9.1920e-01	1.000000
TEX11	10	9.1933e-01	1.000000
C16orf78	10	9.1940e-01	1.000000
ELP4	10	9.1947e-01	1.000000
PTK2B	10	9.1977e-01	1.000000
RCC2	10	9.1992e-01	1.000000
IFLTD1	10	9.1994e-01	1.000000
CREB3L1	10	9.1999e-01	1.000000
AMOTL1	10	9.2024e-01	1.000000
C22orf43	10	9.2029e-01	1.000000
MSX1	10	9.2032e-01	1.000000
RAX2	10	9.2036e-01	1.000000
PAX1	10	9.2043e-01	1.000000
ZBTB22	10	9.2064e-01	1.000000
MGST1	10	9.2076e-01	1.000000
PLD6	10	9.2086e-01	1.000000
TERF2	10	9.2090e-01	1.000000
IGFN1	10	9.2112e-01	1.000000
ZBED6	10	9.2114e-01	1.000000
STRADB	10	9.2115e-01	1.000000
HDAC5	10	9.2147e-01	1.000000
PELO	10	9.2155e-01	1.000000
ZNF491	10	9.2197e-01	1.000000
BSN	10	9.2211e-01	1.000000
POLR3H	10	9.2215e-01	1.000000
NXNL1	10	9.2222e-01	1.000000
AFF2	10	9.2237e-01	1.000000
C12orf23	10	9.2242e-01	1.000000
HOXC5	10	9.2252e-01	1.000000
NR2C1	10	9.2271e-01	1.000000
LEMD3	10	9.2275e-01	1.000000
WWOX	10	9.2295e-01	1.000000
MYO6	10	9.2314e-01	1.000000
SF3B3	10	9.2319e-01	1.000000
TRMT10C	10	9.2336e-01	1.000000
RPS27A	23	9.2343e-01	1.000000
BCL9	10	9.2351e-01	1.000000
DUSP23	10	9.2377e-01	1.000000
SPDYC	10	9.2379e-01	1.000000
WDR60	10	9.2420e-01	1.000000
FAM19A1	10	9.2424e-01	1.000000
RIPPLY2	10	9.2428e-01	1.000000
ZNF391	10	9.2441e-01	1.000000
HOXA1	10	9.2459e-01	1.000000
TNFRSF1B	10	9.2483e-01	1.000000
AIPL1	10	9.2494e-01	1.000000
ZNF280C	10	9.2497e-01	1.000000
DLX5	10	9.2510e-01	1.000000
RECQL	10	9.2517e-01	1.000000
TSPYL1	10	9.2529e-01	1.000000
ZNF700	10	9.2540e-01	1.000000
RBM24	10	9.2545e-01	1.000000
PRKCD	10	9.2553e-01	1.000000
TCF20	10	9.2562e-01	1.000000
TESPA1	10	9.2571e-01	1.000000
PER3	10	9.2583e-01	1.000000
UBE2D1	10	9.2586e-01	1.000000
PTRF	10	9.2587e-01	1.000000
C19orf59	10	9.2592e-01	1.000000
C15orf56	10	9.2595e-01	1.000000
EP300	10	9.2596e-01	1.000000
DDX5	10	9.2598e-01	1.000000
NOBOX	10	9.2605e-01	1.000000
MYF5	10	9.2611e-01	1.000000
ZNF564	10	9.2613e-01	1.000000
BRAP	10	9.2628e-01	1.000000
EAF1	10	9.2639e-01	1.000000
GLIS3	10	9.2652e-01	1.000000
C6orf47	10	9.2659e-01	1.000000
H1FNT	10	9.2663e-01	1.000000
CABP1	10	9.2668e-01	1.000000
LOC100130370	10	9.2681e-01	1.000000
BHLHE40	10	9.2682e-01	1.000000
CCDC64	10	9.2685e-01	1.000000
CALML6	10	9.2689e-01	1.000000
TMEM47	10	9.2692e-01	1.000000
C14orf37	10	9.2693e-01	1.000000
C7orf43	10	9.2714e-01	1.000000
WDR27	10	9.2728e-01	1.000000
R3HDM4	10	9.2732e-01	1.000000
ISX	10	9.2733e-01	1.000000
AXL	10	9.2735e-01	1.000000
DDR1	10	9.2737e-01	1.000000
BLVRB	10	9.2738e-01	1.000000
DTX3L	10	9.2757e-01	1.000000
PARD6A	10	9.2760e-01	1.000000
TFAP2B	10	9.2766e-01	1.000000
SLC11A2	10	9.2778e-01	1.000000
LEMD2	10	9.2781e-01	1.000000
ITCH	10	9.2782e-01	1.000000
FAM49B	10	9.2809e-01	1.000000
JUNB	10	9.2843e-01	1.000000
TAF7L	10	9.2844e-01	1.000000
PRKD1	10	9.2850e-01	1.000000
CTSA	10	9.2879e-01	1.000000
FOXR2	10	9.2890e-01	1.000000
NR2C2	10	9.2891e-01	1.000000
MERTK	10	9.2907e-01	1.000000
H2AFJ	10	9.2918e-01	1.000000
C6orf106	10	9.2921e-01	1.000000
CDK18	10	9.2922e-01	1.000000
KLHDC3	10	9.2934e-01	1.000000
NDEL1	10	9.2956e-01	1.000000
GSG2	10	9.2965e-01	1.000000
C3orf67	10	9.2972e-01	1.000000
PEG3	10	9.2977e-01	1.000000
MYEF2	10	9.2983e-01	1.000000
ACHE	10	9.2998e-01	1.000000
TMEM123	10	9.3010e-01	1.000000
BEX4	10	9.3018e-01	1.000000
SGK1	10	9.3049e-01	1.000000
CCDC106	10	9.3053e-01	1.000000
KIAA0825	10	9.3059e-01	1.000000
NTMT1	10	9.3085e-01	1.000000
TREX2	10	9.3099e-01	1.000000
GMCL1	10	9.3136e-01	1.000000
TMEM218	10	9.3139e-01	1.000000
STK35	10	9.3144e-01	1.000000
IRF7	10	9.3158e-01	1.000000
C16orf96	10	9.3161e-01	1.000000
TMEM225	10	9.3163e-01	1.000000
RGS7BP	10	9.3166e-01	1.000000
MINK1	10	9.3200e-01	1.000000
RRAGC	10	9.3215e-01	1.000000
FAM129B	10	9.3228e-01	1.000000
MYSM1	10	9.3243e-01	1.000000
C15orf38	10	9.3265e-01	1.000000
SOX7	10	9.3266e-01	1.000000
H1FOO	10	9.3271e-01	1.000000
ETV1	10	9.3292e-01	1.000000
SHISA5	10	9.3297e-01	1.000000
LHX1	10	9.3298e-01	1.000000
SYTL2	10	9.3314e-01	1.000000
RPS6KB1	10	9.3318e-01	1.000000
RNF180	10	9.3344e-01	1.000000
TIMM50	10	9.3346e-01	1.000000
ZNF205	10	9.3349e-01	1.000000
ZNF534	10	9.3350e-01	1.000000
HMBOX1	10	9.3366e-01	1.000000
KCNIP3	10	9.3371e-01	1.000000
TJAP1	10	9.3378e-01	1.000000
NUP37	10	9.3382e-01	1.000000
NDUFV3	10	9.3404e-01	1.000000
AXIN1	10	9.3410e-01	1.000000
C16orf92	10	9.3412e-01	1.000000
LRRFIP1	10	9.3415e-01	1.000000
FAM150B	10	9.3421e-01	1.000000
ZNF354A	10	9.3427e-01	1.000000
FAM213A	10	9.3436e-01	1.000000
ZCCHC17	10	9.3437e-01	1.000000
HMG20B	10	9.3448e-01	1.000000
ZNF211	10	9.3456e-01	1.000000
NCR1	10	9.3475e-01	1.000000
ROCK1	10	9.3480e-01	1.000000
HIST3H2A	10	9.3487e-01	1.000000
BAX	10	9.3489e-01	1.000000
TRO	10	9.3508e-01	1.000000
C7orf50	10	9.3511e-01	1.000000
ZNF671	10	9.3518e-01	1.000000
SPIC	10	9.3537e-01	1.000000
C17orf72	10	9.3543e-01	1.000000
ZNF436	10	9.3552e-01	1.000000
TMEM170B	10	9.3558e-01	1.000000
CHEK2	10	9.3584e-01	1.000000
FGD2	10	9.3617e-01	1.000000
ZBTB12	10	9.3642e-01	1.000000
CCDC50	10	9.3645e-01	1.000000
ZXDC	10	9.3654e-01	1.000000
ZNF594	10	9.3657e-01	1.000000
SMUG1	10	9.3668e-01	1.000000
CMTM8	10	9.3669e-01	1.000000
HOXA3	10	9.3701e-01	1.000000
RBM45	10	9.3702e-01	1.000000
ADRB3	10	9.3705e-01	1.000000
ABLIM2	10	9.3707e-01	1.000000
IPO8	10	9.3709e-01	1.000000
PATZ1	10	9.3727e-01	1.000000
UBN2	10	9.3728e-01	1.000000
PRDM2	10	9.3731e-01	1.000000
CUX1	10	9.3733e-01	1.000000
C1orf123	10	9.3737e-01	1.000000
SETX	10	9.3746e-01	1.000000
PPM1A	10	9.3746e-01	1.000000
ZNF337	10	9.3753e-01	1.000000
ZNF10	10	9.3768e-01	1.000000
ZNF845	10	9.3780e-01	1.000000
CDKL5	10	9.3804e-01	1.000000
CDKN1A	10	9.3822e-01	1.000000
CCDC27	10	9.3823e-01	1.000000
TUBA4A	10	9.3828e-01	1.000000
ZNF232	10	9.3831e-01	1.000000
DSCR3	10	9.3833e-01	1.000000
CABYR	10	9.3844e-01	1.000000
AUNIP	10	9.3856e-01	1.000000
STOML2	10	9.3857e-01	1.000000
ZFP30	10	9.3868e-01	1.000000
PTPN6	10	9.3873e-01	1.000000
HCK	10	9.3889e-01	1.000000
BMP2K	10	9.3904e-01	1.000000
DLG1	10	9.3926e-01	1.000000
SOHLH1	10	9.3963e-01	1.000000
PIN4	10	9.3977e-01	1.000000
L3MBTL4	10	9.3981e-01	1.000000
MBD1	10	9.3986e-01	1.000000
PARP1	10	9.4001e-01	1.000000
GALNT3	10	9.4023e-01	1.000000
SECISBP2	10	9.4027e-01	1.000000
PRKAR1A	10	9.4036e-01	1.000000
TRAK1	10	9.4037e-01	1.000000
ZNF780A	10	9.4052e-01	1.000000
TMEM115	10	9.4057e-01	1.000000
ATXN2L	10	9.4067e-01	1.000000
CCDC28A	10	9.4075e-01	1.000000
HOXD3	10	9.4090e-01	1.000000
ZNF430	10	9.4108e-01	1.000000
ERI1	10	9.4109e-01	1.000000
HGF	10	9.4112e-01	1.000000
SCAND3	10	9.4126e-01	1.000000
TGFBR1	10	9.4139e-01	1.000000
FAM131A	10	9.4175e-01	1.000000
TKTL1	10	9.4176e-01	1.000000
HN1L	10	9.4177e-01	1.000000
SWSAP1	10	9.4187e-01	1.000000
CCDC66	10	9.4204e-01	1.000000
CCNA1	10	9.4213e-01	1.000000
KIAA1432	10	9.4214e-01	1.000000
EME1	10	9.4217e-01	1.000000
DMRT1	10	9.4219e-01	1.000000
ZBTB32	10	9.4256e-01	1.000000
ZNF410	10	9.4264e-01	1.000000
TSC22D4	10	9.4272e-01	1.000000
ZFP62	10	9.4302e-01	1.000000
RAD51AP1	10	9.4315e-01	1.000000
MDH2	10	9.4327e-01	1.000000
ISL1	10	9.4335e-01	1.000000
WNT9A	10	9.4337e-01	1.000000
PHF13	10	9.4345e-01	1.000000
ACSS2	10	9.4358e-01	1.000000
KIAA0232	10	9.4374e-01	1.000000
ZNF559	10	9.4384e-01	1.000000
ZNF597	10	9.4396e-01	1.000000
MARCKS	10	9.4402e-01	1.000000
MAPKAPK2	10	9.4403e-01	1.000000
CREB3L2	10	9.4414e-01	1.000000
C16orf70	10	9.4425e-01	1.000000
POLH	10	9.4435e-01	1.000000
AKT1S1	10	9.4440e-01	1.000000
PUS3	10	9.4441e-01	1.000000
STRBP	10	9.4443e-01	1.000000
MAPKAP1	10	9.4449e-01	1.000000
GLI1	10	9.4452e-01	1.000000
PHKG2	10	9.4458e-01	1.000000
BAIAP2L1	10	9.4462e-01	1.000000
EZR	10	9.4467e-01	1.000000
DBC1	10	9.4468e-01	1.000000
WIPI2	10	9.4477e-01	1.000000
BASP1	10	9.4478e-01	1.000000
C9orf16	10	9.4503e-01	1.000000
TLX1	10	9.4526e-01	1.000000
ZFYVE20	10	9.4546e-01	1.000000
E2F7	10	9.4551e-01	1.000000
ALK	10	9.4562e-01	1.000000
ETS1	10	9.4573e-01	1.000000
PDCD4	10	9.4597e-01	1.000000
RIOK2	10	9.4602e-01	1.000000
TMEM222	10	9.4610e-01	1.000000
BLM	10	9.4624e-01	1.000000
PPM1E	10	9.4628e-01	1.000000
C17orf67	10	9.4642e-01	1.000000
CDKL3	10	9.4648e-01	1.000000
EMX2	10	9.4650e-01	1.000000
EME2	10	9.4664e-01	1.000000
AAK1	10	9.4665e-01	1.000000
TAF1D	10	9.4668e-01	1.000000
CDK20	10	9.4672e-01	1.000000
ANKRD12	10	9.4682e-01	1.000000
ZNF138	10	9.4696e-01	1.000000
FAM184A	10	9.4701e-01	1.000000
NF2	10	9.4711e-01	1.000000
ESCO1	10	9.4712e-01	1.000000
TMEM45B	10	9.4715e-01	1.000000
CBFA2T3	10	9.4724e-01	1.000000
C11orf86	10	9.4754e-01	1.000000
XRCC6	10	9.4760e-01	1.000000
IRF9	10	9.4763e-01	1.000000
PVR	10	9.4773e-01	1.000000
CCDC19	10	9.4776e-01	1.000000
ZNF28	10	9.4777e-01	1.000000
RALGAPA1	10	9.4811e-01	1.000000
ZC3H4	10	9.4841e-01	1.000000
TARBP1	10	9.4857e-01	1.000000
NPAS1	10	9.4871e-01	1.000000
EDNRB	10	9.4876e-01	1.000000
SLC25A10	10	9.4888e-01	1.000000
PDE2A	10	9.4914e-01	1.000000
PRKD2	10	9.4922e-01	1.000000
ITGAV	10	9.4924e-01	1.000000
DFFA	10	9.4925e-01	1.000000
GSX2	10	9.4934e-01	1.000000
FAM13A	10	9.4950e-01	1.000000
GTF2IRD1	10	9.4971e-01	1.000000
ZC2HC1B	10	9.4982e-01	1.000000
ZNF561	10	9.5007e-01	1.000000
AIRE	10	9.5008e-01	1.000000
BUB1B	10	9.5010e-01	1.000000
ZBTB49	10	9.5012e-01	1.000000
KIAA0319L	10	9.5018e-01	1.000000
EHMT1	10	9.5019e-01	1.000000
HCFC1	10	9.5034e-01	1.000000
FAM167A	10	9.5041e-01	1.000000
ZRSR2	10	9.5048e-01	1.000000
GPBP1L1	10	9.5060e-01	1.000000
GATA1	10	9.5066e-01	1.000000
SLC4A1AP	10	9.5068e-01	1.000000
ZNF740	10	9.5074e-01	1.000000
TCEANC2	10	9.5077e-01	1.000000
MOSPD1	10	9.5089e-01	1.000000
PARD6G	10	9.5125e-01	1.000000
FAM19A4	10	9.5143e-01	1.000000
HNF1A	10	9.5145e-01	1.000000
ARNT2	10	9.5167e-01	1.000000
POLQ	10	9.5169e-01	1.000000
ZNF585B	10	9.5185e-01	1.000000
FAM45A	10	9.5198e-01	1.000000
CEP164	10	9.5201e-01	1.000000
KRT18	10	9.5202e-01	1.000000
CEP290	10	9.5225e-01	1.000000
FAM227A	10	9.5247e-01	1.000000
FGFR1	10	9.5263e-01	1.000000
SAGE1	10	9.5266e-01	1.000000
THRB	10	9.5269e-01	1.000000
ZNF799	10	9.5285e-01	1.000000
TMEM33	10	9.5294e-01	1.000000
FBXL3	10	9.5300e-01	1.000000
ATXN2	10	9.5317e-01	1.000000
KIF13A	10	9.5331e-01	1.000000
ZNF219	10	9.5338e-01	1.000000
SRPK1	10	9.5340e-01	1.000000
TAF1	10	9.5344e-01	1.000000
ALKBH3	10	9.5364e-01	1.000000
TUSC2	10	9.5369e-01	1.000000
FAM212A	10	9.5376e-01	1.000000
TP53BP2	10	9.5382e-01	1.000000
ADH5	10	9.5384e-01	1.000000
CBX8	10	9.5394e-01	1.000000
CHAT	10	9.5396e-01	1.000000
TMEM186	10	9.5402e-01	1.000000
ZNF714	10	9.5417e-01	1.000000
ZFP90	10	9.5420e-01	1.000000
NR0B2	10	9.5427e-01	1.000000
TCF24	10	9.5430e-01	1.000000
C19orf26	10	9.5435e-01	1.000000
NDRG1	10	9.5442e-01	1.000000
HSF4	10	9.5454e-01	1.000000
EPHA4	10	9.5476e-01	1.000000
PDLIM1	10	9.5483e-01	1.000000
C5orf63	10	9.5493e-01	1.000000
ZNF766	10	9.5504e-01	1.000000
TET3	10	9.5517e-01	1.000000
PSMD5	10	9.5526e-01	1.000000
ZNF776	10	9.5529e-01	1.000000
ZNF134	10	9.5530e-01	1.000000
MDFI	10	9.5537e-01	1.000000
FAM127A	10	9.5544e-01	1.000000
C6orf89	10	9.5549e-01	1.000000
NKX6-1	10	9.5550e-01	1.000000
C11orf35	10	9.5594e-01	1.000000
TMEM64	10	9.5605e-01	1.000000
SYNCRIP	10	9.5610e-01	1.000000
TMEM38B	10	9.5615e-01	1.000000
OSR1	10	9.5617e-01	1.000000
REV1	10	9.5623e-01	1.000000
CHFR	10	9.5624e-01	1.000000
ZNF30	10	9.5624e-01	1.000000
ZFY	10	9.5626e-01	1.000000
EYA4	10	9.5665e-01	1.000000
ZNF768	10	9.5687e-01	1.000000
STK10	10	9.5689e-01	1.000000
SNAPC3	10	9.5701e-01	1.000000
PPARGC1B	10	9.5706e-01	1.000000
C19orf55	10	9.5730e-01	1.000000
C10orf113	10	9.5759e-01	1.000000
ZAP70	10	9.5774e-01	1.000000
ZNF804A	10	9.5777e-01	1.000000
POLL	10	9.5785e-01	1.000000
C6orf52	10	9.5823e-01	1.000000
MYNN	10	9.5836e-01	1.000000
DDX50	10	9.5845e-01	1.000000
ZSCAN21	10	9.5853e-01	1.000000
ANKRD1	10	9.5858e-01	1.000000
HSPB3	10	9.5876e-01	1.000000
ZHX3	10	9.5882e-01	1.000000
NTHL1	10	9.5889e-01	1.000000
SRC	10	9.5894e-01	1.000000
ZNF19	10	9.5899e-01	1.000000
C1orf185	10	9.5909e-01	1.000000
TGIF1	10	9.5919e-01	1.000000
CERS5	10	9.5920e-01	1.000000
DBP	10	9.5939e-01	1.000000
JARID2	10	9.5942e-01	1.000000
MTMR2	10	9.5958e-01	1.000000
AKT1	10	9.5959e-01	1.000000
MBD3L1	10	9.5977e-01	1.000000
ICK	10	9.6027e-01	1.000000
MXI1	10	9.6040e-01	1.000000
FGF1	10	9.6058e-01	1.000000
UBE2C	10	9.6060e-01	1.000000
NPPB	10	9.6085e-01	1.000000
KIAA0895L	10	9.6087e-01	1.000000
L3MBTL1	10	9.6094e-01	1.000000
CDC34	10	9.6109e-01	1.000000
TMEM52B	10	9.6121e-01	1.000000
YTHDC1	10	9.6130e-01	1.000000
FKTN	10	9.6135e-01	1.000000
HYLS1	10	9.6151e-01	1.000000
FAM83D	10	9.6152e-01	1.000000
COX4I1	10	9.6154e-01	1.000000
C16orf91	10	9.6168e-01	1.000000
CCDC155	10	9.6178e-01	1.000000
HOXD1	10	9.6180e-01	1.000000
RAI14	10	9.6182e-01	1.000000
PNMA3	10	9.6187e-01	1.000000
CCNB3	10	9.6192e-01	1.000000
ZNF474	10	9.6211e-01	1.000000
TSPYL4	10	9.6226e-01	1.000000
C16orf97	10	9.6231e-01	1.000000
ZNF548	10	9.6233e-01	1.000000
INSR	10	9.6244e-01	1.000000
KLF9	10	9.6249e-01	1.000000
GABRB1	10	9.6252e-01	1.000000
TMEM55A	10	9.6255e-01	1.000000
RPRM	10	9.6263e-01	1.000000
HIST1H2AK	10	9.6270e-01	1.000000
TBK1	10	9.6274e-01	1.000000
C14orf183	10	9.6276e-01	1.000000
MAP10	10	9.6282e-01	1.000000
SALL2	10	9.6292e-01	1.000000
FAM69A	10	9.6293e-01	1.000000
SALL1	10	9.6306e-01	1.000000
HELLS	10	9.6309e-01	1.000000
FAM47E	10	9.6321e-01	1.000000
FAM19A3	10	9.6352e-01	1.000000
TPP2	10	9.6359e-01	1.000000
PRRC2A	10	9.6362e-01	1.000000
BAIAP2	10	9.6372e-01	1.000000
DET1	10	9.6387e-01	1.000000
TMEM200B	10	9.6412e-01	1.000000
ZNF787	10	9.6414e-01	1.000000
CCDC60	10	9.6420e-01	1.000000
MELK	10	9.6445e-01	1.000000
ZCCHC12	10	9.6457e-01	1.000000
C9orf43	10	9.6458e-01	1.000000
MAK	10	9.6484e-01	1.000000
CHTOP	10	9.6495e-01	1.000000
ZMYM1	10	9.6505e-01	1.000000
TGFA	10	9.6515e-01	1.000000
IQSEC3	10	9.6516e-01	1.000000
ZNF562	10	9.6533e-01	1.000000
UHRF2	10	9.6554e-01	1.000000
FAM105A	10	9.6587e-01	1.000000
ZBTB34	10	9.6587e-01	1.000000
EPB49	10	9.6617e-01	1.000000
PKNOX2	10	9.6622e-01	1.000000
BMX	10	9.6626e-01	1.000000
ARGLU1	10	9.6644e-01	1.000000
ZCWPW1	10	9.6656e-01	1.000000
ZNF678	10	9.6665e-01	1.000000
MRO	10	9.6673e-01	1.000000
PITX1	10	9.6701e-01	1.000000
CCDC25	10	9.6710e-01	1.000000
EOMES	10	9.6718e-01	1.000000
ZRANB1	10	9.6738e-01	1.000000
PGR	10	9.6738e-01	1.000000
TSN	10	9.6746e-01	1.000000
CERS2	10	9.6753e-01	1.000000
TBCK	10	9.6755e-01	1.000000
ANKRD37	10	9.6759e-01	1.000000
LDB2	10	9.6764e-01	1.000000
KLF13	10	9.6772e-01	1.000000
ZNF704	10	9.6775e-01	1.000000
ACAD11	10	9.6796e-01	1.000000
VGLL1	10	9.6818e-01	1.000000
AURKAIP1	10	9.6819e-01	1.000000
CORO1A	10	9.6820e-01	1.000000
CREG1	10	9.6836e-01	1.000000
ZFP92	10	9.6856e-01	1.000000
C22orf39	10	9.6857e-01	1.000000
PHTF2	10	9.6864e-01	1.000000
FAM122B	10	9.6875e-01	1.000000
FEM1B	10	9.6892e-01	1.000000
ZNF212	10	9.6908e-01	1.000000
HCFC2	10	9.6908e-01	1.000000
CNOT6L	10	9.6955e-01	1.000000
LMTK2	10	9.6958e-01	1.000000
GOLPH3	10	9.6972e-01	1.000000
FBXO11	10	9.6973e-01	1.000000
ZNF543	10	9.6973e-01	1.000000
FANCC	10	9.6982e-01	1.000000
C10orf90	10	9.6984e-01	1.000000
TMEM176B	10	9.7004e-01	1.000000
FAM89A	10	9.7010e-01	1.000000
ZNF765	10	9.7032e-01	1.000000
ZC3H14	10	9.7036e-01	1.000000
ZNF350	10	9.7039e-01	1.000000
ANKRD23	10	9.7051e-01	1.000000
VIPR1	10	9.7054e-01	1.000000
NEUROD6	10	9.7062e-01	1.000000
ZNF334	10	9.7063e-01	1.000000
ZFX	10	9.7090e-01	1.000000
PIM2	10	9.7096e-01	1.000000
CREM	10	9.7097e-01	1.000000
MTF1	10	9.7102e-01	1.000000
FAM96A	10	9.7103e-01	1.000000
SMURF1	10	9.7119e-01	1.000000
C7orf10	10	9.7124e-01	1.000000
ZNF141	10	9.7144e-01	1.000000
FAM124A	10	9.7151e-01	1.000000
NEDD4L	10	9.7152e-01	1.000000
C11orf30	10	9.7162e-01	1.000000
RSC1A1	10	9.7168e-01	1.000000
POLR3GL	10	9.7172e-01	1.000000
ZNF490	10	9.7176e-01	1.000000
CCDC14	10	9.7186e-01	1.000000
TAF9	10	9.7195e-01	1.000000
CHD2	10	9.7202e-01	1.000000
ZNF583	10	9.7213e-01	1.000000
FAM105B	10	9.7219e-01	1.000000
TOP2B	10	9.7240e-01	1.000000
ZNF273	10	9.7241e-01	1.000000
FGF2	10	9.7243e-01	1.000000
CCDC91	10	9.7245e-01	1.000000
IRX3	10	9.7249e-01	1.000000
FAM209A	10	9.7252e-01	1.000000
RGS9	10	9.7257e-01	1.000000
FAM217B	10	9.7259e-01	1.000000
ZNF682	10	9.7261e-01	1.000000
PRDM8	10	9.7261e-01	1.000000
LRCH4	10	9.7263e-01	1.000000
AUP1	10	9.7279e-01	1.000000
C14orf166B	10	9.7282e-01	1.000000
KDM4C	10	9.7284e-01	1.000000
NECAB3	10	9.7291e-01	1.000000
ALKBH8	10	9.7301e-01	1.000000
C7orf49	10	9.7323e-01	1.000000
NOD2	10	9.7326e-01	1.000000
KLHL22	10	9.7327e-01	1.000000
C14orf169	10	9.7344e-01	1.000000
HAX1	10	9.7356e-01	1.000000
FAM43B	10	9.7373e-01	1.000000
NR1H2	10	9.7375e-01	1.000000
C17orf74	10	9.7385e-01	1.000000
