group_id	#_items_in_group	lo_value	FDR
SUPT5H	10	9.1342e-01	1.000000
RAI14	10	9.1342e-01	1.000000
L3MBTL1	10	9.1342e-01	1.000000
MSMB	10	9.1342e-01	1.000000
FOXA2	10	9.1342e-01	1.000000
C2orf50	10	9.1342e-01	1.000000
BASP1	10	9.1342e-01	1.000000
HLTF	10	9.1342e-01	1.000000
PTTG2	10	9.1342e-01	1.000000
C10orf118	10	9.1342e-01	1.000000
RIPPLY2	10	9.1342e-01	1.000000
HINT1	10	9.1342e-01	1.000000
FOXI1	10	9.1342e-01	1.000000
ZNF585B	10	9.1342e-01	1.000000
SF3B3	10	9.1342e-01	1.000000
ZBTB34	10	9.1342e-01	1.000000
TCF7L2	10	9.1342e-01	1.000000
C16orf95	10	9.1342e-01	1.000000
EAF1	10	9.1342e-01	1.000000
TMEM106A	10	9.1342e-01	1.000000
POLB	10	9.1342e-01	1.000000
IRAK1BP1	10	9.1342e-01	1.000000
FAM19A4	10	9.1342e-01	1.000000
NUP188	10	9.1342e-01	1.000000
CCDC181	10	9.1342e-01	1.000000
TMEM56	10	9.1342e-01	1.000000
RBM17	10	9.1342e-01	1.000000
NOD2	10	9.1342e-01	1.000000
SETX	10	9.1342e-01	1.000000
PARP15	10	9.1342e-01	1.000000
PPM1A	10	9.1342e-01	1.000000
GSG2	10	9.1342e-01	1.000000
EP300	10	9.1342e-01	1.000000
KIAA0232	10	9.1867e-01	1.000000
NFIL3	10	9.1867e-01	1.000000
PVR	10	9.1867e-01	1.000000
PHF16	10	9.1867e-01	1.000000
LRRFIP1	10	9.1867e-01	1.000000
C16orf70	10	9.1867e-01	1.000000
C10orf11	10	9.1867e-01	1.000000
TBK1	10	9.1867e-01	1.000000
TNFRSF1B	10	9.1867e-01	1.000000
ANKLE2	10	9.1867e-01	1.000000
ZNF337	10	9.1867e-01	1.000000
C8orf33	10	9.1867e-01	1.000000
CREB3L1	10	9.1867e-01	1.000000
HOXB9	10	9.1867e-01	1.000000
FOXE3	10	9.1867e-01	1.000000
FEM1B	10	9.1867e-01	1.000000
CEP41	10	9.1867e-01	1.000000
ZNF799	10	9.1867e-01	1.000000
TMEM173	10	9.1867e-01	1.000000
ZNF212	10	9.1867e-01	1.000000
NR1D2	10	9.1867e-01	1.000000
TRMT10C	10	9.1867e-01	1.000000
ZNF780A	10	9.1867e-01	1.000000
TMEM38B	10	9.1867e-01	1.000000
CCDC66	10	9.1867e-01	1.000000
FAM13A	10	9.1867e-01	1.000000
RPL39L	5	9.2041e-01	1.000000
FAM47E	10	9.2375e-01	1.000000
SPATS2L	10	9.2375e-01	1.000000
HCK	10	9.2375e-01	1.000000
ZBTB2	10	9.2375e-01	1.000000
FAM105A	10	9.2375e-01	1.000000
FAM177A1	10	9.2375e-01	1.000000
H1FX	10	9.2375e-01	1.000000
SENP6	10	9.2375e-01	1.000000
BRPF3	10	9.2375e-01	1.000000
ACSS2	10	9.2375e-01	1.000000
FAM129B	10	9.2375e-01	1.000000
NCDN	10	9.2375e-01	1.000000
GATA1	10	9.2375e-01	1.000000
ZC3H15	10	9.2375e-01	1.000000
ZC3H14	10	9.2375e-01	1.000000
ZNF107	10	9.2375e-01	1.000000
ELP4	10	9.2375e-01	1.000000
C10orf113	10	9.2375e-01	1.000000
FER	10	9.2375e-01	1.000000
CCDC28A	10	9.2375e-01	1.000000
TMEM218	10	9.2375e-01	1.000000
XRCC6	10	9.2375e-01	1.000000
ZNF268	10	9.2375e-01	1.000000
PNMA3	10	9.2375e-01	1.000000
CBFA2T3	10	9.2375e-01	1.000000
KIF14	10	9.2375e-01	1.000000
IRF9	10	9.2375e-01	1.000000
AFF2	10	9.2375e-01	1.000000
IRX1	10	9.2375e-01	1.000000
UBE2D1	10	9.2375e-01	1.000000
RALGAPA1	10	9.2375e-01	1.000000
TMEM55A	10	9.2841e-01	1.000000
ZNF341	10	9.2841e-01	1.000000
TMEM45A	10	9.2841e-01	1.000000
ZNF385B	10	9.2841e-01	1.000000
ZNF529	10	9.2841e-01	1.000000
FAM83D	10	9.2841e-01	1.000000
KIAA0895L	10	9.2841e-01	1.000000
KRT18	10	9.2841e-01	1.000000
DMRT1	10	9.2841e-01	1.000000
EOMES	10	9.2841e-01	1.000000
BDP1	10	9.2841e-01	1.000000
ZFP90	10	9.2841e-01	1.000000
HP1BP3	10	9.2841e-01	1.000000
FAM189B	10	9.2841e-01	1.000000
SMAD1	10	9.2841e-01	1.000000
SETBP1	10	9.2841e-01	1.000000
HYLS1	10	9.2841e-01	1.000000
C5orf63	10	9.2841e-01	1.000000
C22orf43	10	9.2841e-01	1.000000
HSPB3	10	9.2841e-01	1.000000
FAM168B	10	9.2841e-01	1.000000
FAM45A	10	9.2841e-01	1.000000
BEX4	10	9.2841e-01	1.000000
C17orf74	10	9.2841e-01	1.000000
ZNF562	10	9.2841e-01	1.000000
TUBA1A	10	9.2841e-01	1.000000
HAND2	10	9.2841e-01	1.000000
FAM109B	10	9.2841e-01	1.000000
TH	10	9.2841e-01	1.000000
ZNF350	10	9.2841e-01	1.000000
COIL	10	9.2841e-01	1.000000
ZNF766	10	9.2841e-01	1.000000
ZNF521	10	9.3307e-01	1.000000
MAPKAP1	10	9.3307e-01	1.000000
TSR1	10	9.3307e-01	1.000000
OLIG2	10	9.3307e-01	1.000000
ARVCF	10	9.3307e-01	1.000000
HN1L	10	9.3307e-01	1.000000
NOBOX	10	9.3307e-01	1.000000
KLHL7	10	9.3307e-01	1.000000
GFI1	10	9.3307e-01	1.000000
CCDC103	10	9.3307e-01	1.000000
PSMD5	10	9.3307e-01	1.000000
TPP2	10	9.3307e-01	1.000000
C10orf54	10	9.3307e-01	1.000000
MTPAP	10	9.3307e-01	1.000000
LCOR	10	9.3307e-01	1.000000
UBN2	10	9.3307e-01	1.000000
HOXD1	10	9.3307e-01	1.000000
SLC25A10	10	9.3307e-01	1.000000
HOXD4	10	9.3307e-01	1.000000
POLQ	10	9.3307e-01	1.000000
SENP7	10	9.3307e-01	1.000000
PAXBP1	10	9.3307e-01	1.000000
CCDC38	10	9.3307e-01	1.000000
C18orf8	10	9.3307e-01	1.000000
PGR	10	9.3307e-01	1.000000
HGF	10	9.3307e-01	1.000000
MLIP	10	9.3307e-01	1.000000
HMG20B	10	9.3307e-01	1.000000
HMBOX1	10	9.3307e-01	1.000000
ZNF776	10	9.3307e-01	1.000000
PARD6A	10	9.3307e-01	1.000000
ADRB3	10	9.3758e-01	1.000000
C7orf10	10	9.3758e-01	1.000000
STOML2	10	9.3758e-01	1.000000
APTX	10	9.3758e-01	1.000000
STK35	10	9.3758e-01	1.000000
TMEM125	10	9.3758e-01	1.000000
CDKN1A	10	9.3758e-01	1.000000
FBXL3	10	9.3758e-01	1.000000
BHLHE40	10	9.3758e-01	1.000000
C6orf106	10	9.3758e-01	1.000000
PRICKLE2	10	9.3758e-01	1.000000
BHLHA15	10	9.3758e-01	1.000000
RAD51AP1	10	9.3758e-01	1.000000
BIRC3	10	9.3758e-01	1.000000
GOLPH3	10	9.3758e-01	1.000000
PARD6G	10	9.3758e-01	1.000000
WEE1	10	9.3758e-01	1.000000
GSX2	10	9.3758e-01	1.000000
C3orf67	10	9.3758e-01	1.000000
KCNH1	10	9.3758e-01	1.000000
RBFOX1	10	9.3758e-01	1.000000
ZNF528	10	9.3758e-01	1.000000
PAX7	10	9.3758e-01	1.000000
ISX	10	9.3758e-01	1.000000
CCDC64	10	9.3758e-01	1.000000
FOXO3	10	9.3758e-01	1.000000
PSMD9	10	9.3758e-01	1.000000
WWOX	10	9.3758e-01	1.000000
CCDC92	10	9.3758e-01	1.000000
AXL	10	9.3758e-01	1.000000
OSBPL6	10	9.3758e-01	1.000000
RGS7BP	10	9.3758e-01	1.000000
CEP290	10	9.3758e-01	1.000000
ARGFX	10	9.4144e-01	1.000000
ZBTB49	10	9.4144e-01	1.000000
JUNB	10	9.4144e-01	1.000000
ZNF205	10	9.4144e-01	1.000000
TXNRD3	10	9.4144e-01	1.000000
TGFA	10	9.4144e-01	1.000000
THOC7	10	9.4144e-01	1.000000
MYCL1	10	9.4144e-01	1.000000
ETV1	10	9.4144e-01	1.000000
TESPA1	10	9.4144e-01	1.000000
AR	10	9.4144e-01	1.000000
NECAB3	10	9.4144e-01	1.000000
PRDM7	10	9.4144e-01	1.000000
C11orf30	10	9.4144e-01	1.000000
ZNRD1	10	9.4144e-01	1.000000
TRO	10	9.4144e-01	1.000000
SPIC	10	9.4144e-01	1.000000
HELLS	10	9.4144e-01	1.000000
BMX	10	9.4144e-01	1.000000
RASSF2	10	9.4144e-01	1.000000
C9orf43	10	9.4144e-01	1.000000
ZNF93	10	9.4144e-01	1.000000
BAX	10	9.4144e-01	1.000000
ZNF273	10	9.4144e-01	1.000000
AUP1	10	9.4144e-01	1.000000
RGS9	10	9.4144e-01	1.000000
LOC100130370	10	9.4144e-01	1.000000
DLX5	10	9.4144e-01	1.000000
MAP10	10	9.4144e-01	1.000000
CCDC151	10	9.4144e-01	1.000000
RRN3	10	9.4144e-01	1.000000
ESR2	10	9.4144e-01	1.000000
ANKRD37	10	9.4144e-01	1.000000
ZNF141	10	9.4526e-01	1.000000
ZNF131	10	9.4526e-01	1.000000
CRY1	10	9.4526e-01	1.000000
FAM124A	10	9.4526e-01	1.000000
TEX11	10	9.4526e-01	1.000000
MAK	10	9.4526e-01	1.000000
ZNF83	10	9.4526e-01	1.000000
POU2F1	10	9.4526e-01	1.000000
ZC3H4	10	9.4526e-01	1.000000
RECQL	10	9.4526e-01	1.000000
PBX3	10	9.4526e-01	1.000000
CCDC155	10	9.4526e-01	1.000000
CCDC170	10	9.4526e-01	1.000000
H1FNT	10	9.4526e-01	1.000000
H1FOO	10	9.4526e-01	1.000000
UBE2C	10	9.4526e-01	1.000000
BAZ1B	10	9.4526e-01	1.000000
KIAA1328	10	9.4526e-01	1.000000
ZNF548	10	9.4526e-01	1.000000
ZMYM4	10	9.4526e-01	1.000000
ATN1	10	9.4526e-01	1.000000
ALKBH3	10	9.4526e-01	1.000000
ZNF804A	10	9.4526e-01	1.000000
PKNOX2	10	9.4526e-01	1.000000
DLG1	10	9.4526e-01	1.000000
NDNL2	10	9.4526e-01	1.000000
C20orf201	10	9.4526e-01	1.000000
SYTL2	10	9.4526e-01	1.000000
CLK4	10	9.4526e-01	1.000000
FAM81A	10	9.4526e-01	1.000000
IGF2BP1	10	9.4526e-01	1.000000
C15orf38	10	9.4526e-01	1.000000
MBD1	10	9.4526e-01	1.000000
ST6GALNAC4	10	9.4526e-01	1.000000
C3orf17	10	9.4526e-01	1.000000
MYEF2	10	9.4526e-01	1.000000
PDCD4	10	9.4526e-01	1.000000
SNAPC3	10	9.4526e-01	1.000000
PITRM1	10	9.4526e-01	1.000000
NHLH2	10	9.4526e-01	1.000000
RIOK2	10	9.4526e-01	1.000000
PPARD	10	9.4526e-01	1.000000
CTDSP2	10	9.4526e-01	1.000000
ZNF391	10	9.4879e-01	1.000000
CREM	10	9.4879e-01	1.000000
SOHLH1	10	9.4879e-01	1.000000
SMUG1	10	9.4879e-01	1.000000
NGFRAP1	10	9.4879e-01	1.000000
NOC2L	10	9.4879e-01	1.000000
TARBP1	10	9.4879e-01	1.000000
BTRC	10	9.4879e-01	1.000000
DDX3X	10	9.4879e-01	1.000000
DRG1	10	9.4879e-01	1.000000
POLL	10	9.4879e-01	1.000000
YTHDC1	10	9.4879e-01	1.000000
ZNF787	10	9.4879e-01	1.000000
FAM49B	10	9.4879e-01	1.000000
SAP130	10	9.4879e-01	1.000000
SALL2	10	9.4879e-01	1.000000
SALL1	10	9.4879e-01	1.000000
IGFN1	10	9.4879e-01	1.000000
HCFC2	10	9.4879e-01	1.000000
ZNF641	10	9.4879e-01	1.000000
PITX1	10	9.4879e-01	1.000000
ZNF678	10	9.4879e-01	1.000000
C6orf89	10	9.4879e-01	1.000000
MDH2	10	9.4879e-01	1.000000
PRRC2A	10	9.4879e-01	1.000000
PPARGC1B	10	9.4879e-01	1.000000
CERK	10	9.4879e-01	1.000000
BAIAP2	10	9.4879e-01	1.000000
CLCC1	10	9.4879e-01	1.000000
ZNF334	10	9.4879e-01	1.000000
BARHL1	10	9.5210e-01	1.000000
WDR63	10	9.5210e-01	1.000000
GTF2IRD1	10	9.5210e-01	1.000000
USP44	10	9.5210e-01	1.000000
CCDC60	10	9.5210e-01	1.000000
C14orf169	10	9.5210e-01	1.000000
THRB	10	9.5210e-01	1.000000
CCDC19	10	9.5210e-01	1.000000
UBLCP1	10	9.5210e-01	1.000000
LIMK2	10	9.5210e-01	1.000000
AXIN1	10	9.5210e-01	1.000000
PTPN6	10	9.5210e-01	1.000000
C1orf123	10	9.5210e-01	1.000000
NEK9	10	9.5210e-01	1.000000
ATXN2L	10	9.5210e-01	1.000000
ATXN2	10	9.5210e-01	1.000000
CHD2	10	9.5210e-01	1.000000
ANKRD1	10	9.5210e-01	1.000000
AUNIP	10	9.5210e-01	1.000000
ESCO1	10	9.5210e-01	1.000000
CDAN1	10	9.5210e-01	1.000000
SNAI1	10	9.5210e-01	1.000000
NKAP	10	9.5210e-01	1.000000
ERCC5	10	9.5210e-01	1.000000
MYF5	10	9.5210e-01	1.000000
CDC34	10	9.5210e-01	1.000000
BRE	10	9.5210e-01	1.000000
RRAGC	10	9.5210e-01	1.000000
FOXN4	10	9.5210e-01	1.000000
C10orf82	10	9.5210e-01	1.000000
TUBA4A	10	9.5210e-01	1.000000
OSR1	10	9.5210e-01	1.000000
CCND2	10	9.5210e-01	1.000000
FAM216A	10	9.5210e-01	1.000000
TIMM50	10	9.5210e-01	1.000000
FOXD3	10	9.5210e-01	1.000000
ZNF19	10	9.5541e-01	1.000000
ZNF691	10	9.5541e-01	1.000000
NDUFV3	10	9.5541e-01	1.000000
KLF9	10	9.5541e-01	1.000000
C4orf22	10	9.5541e-01	1.000000
CUX1	10	9.5541e-01	1.000000
KLHL22	10	9.5541e-01	1.000000
SMARCD3	10	9.5541e-01	1.000000
ZSCAN21	10	9.5541e-01	1.000000
TMEM187	10	9.5541e-01	1.000000
SMURF1	10	9.5541e-01	1.000000
FAM167A	10	9.5541e-01	1.000000
BUB1B	10	9.5541e-01	1.000000
MSX1	10	9.5541e-01	1.000000
MRPL40	10	9.5541e-01	1.000000
MRTO4	10	9.5541e-01	1.000000
FOSB	10	9.5541e-01	1.000000
ANKRD23	10	9.5541e-01	1.000000
RCOR3	10	9.5541e-01	1.000000
PIM2	10	9.5541e-01	1.000000
PHC3	10	9.5541e-01	1.000000
EAPP	10	9.5541e-01	1.000000
FYB	10	9.5541e-01	1.000000
ZNF583	10	9.5541e-01	1.000000
GPBP1L1	10	9.5541e-01	1.000000
TMEM51	10	9.5541e-01	1.000000
ZNF765	10	9.5847e-01	1.000000
FAM49A	10	9.5847e-01	1.000000
SSBP2	10	9.5847e-01	1.000000
C6orf52	10	9.5847e-01	1.000000
C17orf72	10	9.5847e-01	1.000000
ISL1	10	9.5847e-01	1.000000
HEY1	10	9.5847e-01	1.000000
CPM	10	9.5847e-01	1.000000
TGIF1	10	9.5847e-01	1.000000
PHTF2	10	9.5847e-01	1.000000
NXT2	10	9.5847e-01	1.000000
CCDC78	10	9.5847e-01	1.000000
GATA6	10	9.5847e-01	1.000000
FAM127A	10	9.5847e-01	1.000000
CCDC109B	10	9.5847e-01	1.000000
CCDC36	10	9.5847e-01	1.000000
SNX6	10	9.5847e-01	1.000000
PNCK	10	9.5847e-01	1.000000
C12orf75	10	9.5847e-01	1.000000
CTNND1	10	9.5847e-01	1.000000
POLN	10	9.5847e-01	1.000000
IMPDH1	10	9.5847e-01	1.000000
C16orf91	10	9.6127e-01	1.000000
C16orf45	10	9.6127e-01	1.000000
C16orf97	10	9.6127e-01	1.000000
C7orf49	10	9.6127e-01	1.000000
FAM174B	10	9.6127e-01	1.000000
TJAP1	10	9.6127e-01	1.000000
C6orf47	10	9.6127e-01	1.000000
PNLDC1	10	9.6127e-01	1.000000
KIF13A	10	9.6127e-01	1.000000
FGF2	10	9.6127e-01	1.000000
C17orf89	10	9.6127e-01	1.000000
CREB3L2	10	9.6127e-01	1.000000
PHKG2	10	9.6127e-01	1.000000
KIAA0319L	10	9.6127e-01	1.000000
PINK1	10	9.6127e-01	1.000000
HIST3H2A	10	9.6127e-01	1.000000
C10orf88	10	9.6127e-01	1.000000
EVX2	10	9.6127e-01	1.000000
C10orf90	10	9.6127e-01	1.000000
ZBTB32	10	9.6127e-01	1.000000
ALKBH2	10	9.6127e-01	1.000000
SMC1A	10	9.6127e-01	1.000000
AKT1S1	10	9.6127e-01	1.000000
NEDD4	10	9.6127e-01	1.000000
EDNRB	10	9.6127e-01	1.000000
MTF1	10	9.6127e-01	1.000000
TNIP2	10	9.6127e-01	1.000000
ARGLU1	10	9.6127e-01	1.000000
PAK7	10	9.6127e-01	1.000000
C12orf68	10	9.6127e-01	1.000000
C14orf166B	10	9.6382e-01	1.000000
VGLL1	10	9.6382e-01	1.000000
TSC22D4	10	9.6382e-01	1.000000
CHTOP	10	9.6382e-01	1.000000
TMEM115	10	9.6382e-01	1.000000
ZNF700	10	9.6382e-01	1.000000
RSC1A1	10	9.6382e-01	1.000000
IRX3	10	9.6382e-01	1.000000
ZAP70	10	9.6382e-01	1.000000
TRA2A	10	9.6382e-01	1.000000
CNOT6L	10	9.6382e-01	1.000000
DEF6	10	9.6382e-01	1.000000
EZR	10	9.6382e-01	1.000000
CCNB3	10	9.6382e-01	1.000000
CREG1	10	9.6382e-01	1.000000
RAB1A	10	9.6620e-01	1.000000
ATF7IP2	10	9.6620e-01	1.000000
PUS3	10	9.6620e-01	1.000000
PPP1R26	10	9.6620e-01	1.000000
CCDC154	10	9.6620e-01	1.000000
RAD9B	10	9.6620e-01	1.000000
PROX2	10	9.6620e-01	1.000000
CCDC14	10	9.6620e-01	1.000000
CXorf65	10	9.6620e-01	1.000000
ZNF10	10	9.6620e-01	1.000000
C17orf58	10	9.6620e-01	1.000000
TAF9	10	9.6620e-01	1.000000
NUFIP2	10	9.6620e-01	1.000000
DCLRE1A	10	9.6620e-01	1.000000
SMIM19	10	9.6620e-01	1.000000
MTMR3	10	9.6620e-01	1.000000
MLL5	10	9.6620e-01	1.000000
SPAG5	10	9.6620e-01	1.000000
FAM69A	10	9.6620e-01	1.000000
FAM63A	10	9.6620e-01	1.000000
ZFX	10	9.6620e-01	1.000000
ZFP92	10	9.6620e-01	1.000000
CLIC1	10	9.6620e-01	1.000000
TET3	10	9.6620e-01	1.000000
PDLIM1	10	9.6620e-01	1.000000
FGFR1	10	9.6620e-01	1.000000
EHMT1	10	9.6839e-01	1.000000
SMARCB1	10	9.6839e-01	1.000000
E2F7	10	9.6839e-01	1.000000
EPB49	10	9.6839e-01	1.000000
ZNF675	10	9.6839e-01	1.000000
TMEM200B	10	9.6839e-01	1.000000
RAB3IP	10	9.6839e-01	1.000000
CERS5	10	9.6839e-01	1.000000
TMEM120B	10	9.6839e-01	1.000000
TMEM158	10	9.6839e-01	1.000000
DDX50	10	9.6839e-01	1.000000
FAM105B	10	9.6839e-01	1.000000
TMEM33	10	9.6839e-01	1.000000
CXorf48	10	9.6839e-01	1.000000
SYK	10	9.6839e-01	1.000000
UHRF2	10	9.6839e-01	1.000000
TRAK1	10	9.6839e-01	1.000000
KLF1	10	9.6839e-01	1.000000
ZNF91	10	9.6839e-01	1.000000
MRO	10	9.6839e-01	1.000000
MRFAP1	10	9.6839e-01	1.000000
MELK	10	9.6839e-01	1.000000
C1orf210	10	9.6839e-01	1.000000
LOC100996634	10	9.6839e-01	1.000000
ZNF30	10	9.7058e-01	1.000000
C17orf67	10	9.7058e-01	1.000000
ZNF407	10	9.7058e-01	1.000000
ZNF418	10	9.7058e-01	1.000000
FAM221A	10	9.7058e-01	1.000000
ZNF552	10	9.7058e-01	1.000000
ANO2	10	9.7058e-01	1.000000
ZNF319	10	9.7058e-01	1.000000
SECISBP2	10	9.7058e-01	1.000000
C16orf96	10	9.7058e-01	1.000000
PDE2A	10	9.7058e-01	1.000000
WHSC1	10	9.7058e-01	1.000000
COX4I1	10	9.7058e-01	1.000000
FKTN	10	9.7058e-01	1.000000
CHFR	10	9.7058e-01	1.000000
DONSON	10	9.7058e-01	1.000000
NR2F1	10	9.7058e-01	1.000000
ZC2HC1B	10	9.7058e-01	1.000000
CABYR	10	9.7058e-01	1.000000
ESD	10	9.7058e-01	1.000000
ZNF682	10	9.7058e-01	1.000000
ARID3A	10	9.7058e-01	1.000000
MUC1	10	9.7058e-01	1.000000
BMP2K	10	9.7058e-01	1.000000
C9orf89	10	9.7058e-01	1.000000
KCTD10	10	9.7058e-01	1.000000
NR2F2	10	9.7058e-01	1.000000
TP53BP2	10	9.7268e-01	1.000000
FAM114A1	10	9.7268e-01	1.000000
ZNF490	10	9.7268e-01	1.000000
ZNF138	10	9.7268e-01	1.000000
NAB1	10	9.7268e-01	1.000000
NEDD4L	10	9.7268e-01	1.000000
TOP2B	10	9.7268e-01	1.000000
TMEM176B	10	9.7268e-01	1.000000
POLR3GL	10	9.7268e-01	1.000000
ARNT2	10	9.7268e-01	1.000000
FANCB	10	9.7268e-01	1.000000
ZNF398	10	9.7268e-01	1.000000
PPP2R5D	10	9.7268e-01	1.000000
GORAB	10	9.7268e-01	1.000000
ZNF2	10	9.7268e-01	1.000000
BEX1	10	9.7268e-01	1.000000
ZNF621	10	9.7268e-01	1.000000
NPPB	10	9.7268e-01	1.000000
C2orf40	10	9.7268e-01	1.000000
HSPH1	10	9.7268e-01	1.000000
SH3BGRL3	10	9.7451e-01	1.000000
C19orf26	10	9.7451e-01	1.000000
FAM217B	10	9.7451e-01	1.000000
FAM24A	10	9.7451e-01	1.000000
BARX1	10	9.7451e-01	1.000000
PRDM8	10	9.7451e-01	1.000000
TMEM48	10	9.7451e-01	1.000000
C22orf23	10	9.7451e-01	1.000000
C3orf55	10	9.7451e-01	1.000000
LHX4	10	9.7451e-01	1.000000
WAPAL	10	9.7451e-01	1.000000
CC2D1A	10	9.7451e-01	1.000000
ZNF704	10	9.7451e-01	1.000000
RBMX	10	9.7625e-01	1.000000
STK24	10	9.7625e-01	1.000000
HIST1H2AH	10	9.7625e-01	1.000000
SUV39H2	10	9.7625e-01	1.000000
CCDC91	10	9.7625e-01	1.000000
JAK2	10	9.7625e-01	1.000000
IRF3	10	9.7625e-01	1.000000
MXD3	10	9.7625e-01	1.000000
SORBS2	10	9.7625e-01	1.000000
NR0B2	10	9.7625e-01	1.000000
ITGAV	10	9.7625e-01	1.000000
HMG20A	10	9.7625e-01	1.000000
ZNF440	10	9.7625e-01	1.000000
ZBTB22	10	9.7625e-01	1.000000
USP10	10	9.7625e-01	1.000000
C14orf180	10	9.7625e-01	1.000000
CREB1	10	9.7625e-01	1.000000
PHF13	10	9.7625e-01	1.000000
POLH	10	9.7625e-01	1.000000
FAM209B	10	9.7794e-01	1.000000
PKN2	10	9.7794e-01	1.000000
SS18	10	9.7794e-01	1.000000
EME2	10	9.7794e-01	1.000000
IQSEC3	10	9.7794e-01	1.000000
TIE1	10	9.7794e-01	1.000000
AURKAIP1	10	9.7794e-01	1.000000
DTX3L	10	9.7794e-01	1.000000
HOXD8	10	9.7794e-01	1.000000
FBXO11	10	9.7794e-01	1.000000
C19orf33	10	9.7794e-01	1.000000
GPKOW	10	9.7794e-01	1.000000
NACC2	10	9.7794e-01	1.000000
ARID5A	10	9.7794e-01	1.000000
MAT2B	10	9.7794e-01	1.000000
C6orf62	10	9.7794e-01	1.000000
EFCAB6	10	9.7794e-01	1.000000
EYA4	10	9.7794e-01	1.000000
STK25	10	9.7794e-01	1.000000
TMEM150B	10	9.7794e-01	1.000000
SKP2	10	9.7794e-01	1.000000
LDB2	10	9.7950e-01	1.000000
POLR3H	10	9.7950e-01	1.000000
KDM4C	10	9.7950e-01	1.000000
NUDT12	10	9.7950e-01	1.000000
ZNF518A	10	9.7950e-01	1.000000
FOXF1	10	9.7950e-01	1.000000
NR1H2	10	9.7950e-01	1.000000
KLLN	10	9.7950e-01	1.000000
FAM89A	10	9.7950e-01	1.000000
HNRNPR	10	9.7950e-01	1.000000
CERS3	10	9.7950e-01	1.000000
C11orf71	10	9.7950e-01	1.000000
C12orf56	10	9.7950e-01	1.000000
C9orf66	10	9.7950e-01	1.000000
TRIM32	10	9.7950e-01	1.000000
BBX	10	9.7950e-01	1.000000
TMEM233	10	9.7950e-01	1.000000
ZNF280B	10	9.7950e-01	1.000000
ATF5	10	9.7950e-01	1.000000
AIM2	10	9.8092e-01	1.000000
HAX1	10	9.8092e-01	1.000000
SCNM1	10	9.8092e-01	1.000000
DESI1	10	9.8092e-01	1.000000
FAM122B	10	9.8092e-01	1.000000
ZMAT1	10	9.8092e-01	1.000000
TIGD1	10	9.8092e-01	1.000000
TMEM81	10	9.8092e-01	1.000000
ZCCHC12	10	9.8092e-01	1.000000
ZNF57	10	9.8092e-01	1.000000
RIT2	10	9.8092e-01	1.000000
DUSP23	10	9.8092e-01	1.000000
ENO1	10	9.8092e-01	1.000000
ACVR2A	10	9.8092e-01	1.000000
LRCH4	10	9.8092e-01	1.000000
ZNF853	10	9.8230e-01	1.000000
TLX1	10	9.8230e-01	1.000000
ALDH1A2	10	9.8230e-01	1.000000
ZNF768	10	9.8230e-01	1.000000
FAM43B	10	9.8230e-01	1.000000
FAM96A	10	9.8230e-01	1.000000
TP53BP1	10	9.8230e-01	1.000000
ZDHHC17	10	9.8230e-01	1.000000
CCNB2	10	9.8230e-01	1.000000
ZHX1	10	9.8230e-01	1.000000
NTHL1	10	9.8230e-01	1.000000
FUBP3	10	9.8230e-01	1.000000
ZWILCH	10	9.8357e-01	1.000000
GPRC5B	10	9.8357e-01	1.000000
PRKAB1	10	9.8357e-01	1.000000
FAM83B	10	9.8357e-01	1.000000
TMEM52B	10	9.8357e-01	1.000000
IFLTD1	10	9.8357e-01	1.000000
ZNF35	10	9.8357e-01	1.000000
ZBED5	10	9.8357e-01	1.000000
TMEM14C	10	9.8357e-01	1.000000
NFAT5	10	9.8357e-01	1.000000
PLAGL1	10	9.8357e-01	1.000000
UBAP2L	10	9.8357e-01	1.000000
C19orf67	10	9.8357e-01	1.000000
ZMYM1	10	9.8357e-01	1.000000
TUSC2	10	9.8476e-01	1.000000
ZNF543	10	9.8476e-01	1.000000
SF3A3	10	9.8476e-01	1.000000
PRRX2	10	9.8476e-01	1.000000
ACAD11	10	9.8476e-01	1.000000
C1orf64	10	9.8476e-01	1.000000
VRK2	10	9.8476e-01	1.000000
ZBTB38	10	9.8476e-01	1.000000
CDC25A	10	9.8588e-01	1.000000
C14orf142	10	9.8588e-01	1.000000
TMEM209	10	9.8588e-01	1.000000
KPNA5	10	9.8588e-01	1.000000
ZNF584	10	9.8588e-01	1.000000
HIST1H2AK	10	9.8588e-01	1.000000
SRPK1	10	9.8588e-01	1.000000
CCNE2	10	9.8588e-01	1.000000
ZNF236	10	9.8588e-01	1.000000
KDM2A	10	9.8588e-01	1.000000
AGBL5	10	9.8588e-01	1.000000
C14orf183	10	9.8588e-01	1.000000
KLF13	10	9.8588e-01	1.000000
MLLT4	10	9.8588e-01	1.000000
SOX4	10	9.8686e-01	1.000000
ZNF454	10	9.8686e-01	1.000000
ZNF264	10	9.8686e-01	1.000000
RNF216	10	9.8686e-01	1.000000
SYAP1	10	9.8686e-01	1.000000
ZNF155	10	9.8686e-01	1.000000
ZNF560	10	9.8686e-01	1.000000
CCBL1	10	9.8686e-01	1.000000
HHEX	10	9.8686e-01	1.000000
FAM20B	10	9.8686e-01	1.000000
HDAC4	10	9.8686e-01	1.000000
ADCK1	10	9.8686e-01	1.000000
FAM9B	10	9.8686e-01	1.000000
FAM135A	10	9.8686e-01	1.000000
